1475,3,6,1,2,1,10,3
1475,3,7,1,2,2,10,3
1475,3,8,1,2,1,11,3
1475,3,9,1,2,2,11,3
1475,3,10,1,2,1,12,3
1475,3,11,1,2,2,12,3
1475,5,0,1,2,1,13,3
1475,5,1,1,2,2,13,3
1475,5,2,1,2,1,14,3
1475,5,3,1,2,2,14,3
1475,5,4,1,2,1,15,3
1475,5,5,1,2,2,15,3
1475,5,6,1,2,1,16,3
1475,5,7,1,2,2,16,3
1475,5,8,1,2,1,17,3
1475,5,9,1,2,2,17,3
1475,5,10,1,2,1,18,3
1475,5,11,1,2,2,18,3
1476,1,0,-1,0,1,1,3
1476,1,1,-1,0,2,1,3
1476,1,2,-1,0,3,1,3
1476,1,3,-1,0,4,1,3
1476,1,4,-1,0,5,1,3
1476,1,5,-1,0,6,1,3
1476,1,6,-1,0,1,2,3
1476,1,7,-1,0,2,2,3
1476,1,8,-1,0,3,2,3
1476,1,9,-1,0,4,2,3
1476,1,10,-1,0,5,2,3
1476,1,11,-1,0,6,2,3
1476,3,0,-1,0,1,3,3
1476,3,1,-1,0,2,3,3
1476,3,2,-1,0,3,3,3
1476,3,3,-1,0,4,3,3
1476,3,4,-1,0,5,3,3
1476,3,5,-1,0,6,3,3
1476,3,6,-1,0,1,4,3
1476,3,7,-1,0,2,4,3
1476,3,8,-1,0,3,4,3
1476,3,9,-1,0,4,4,3
1476,3,10,-1,0,5,4,3
1476,3,11,-1,0,6,4,3
1476,5,0,-1,0,1,5,3
1476,5,1,-1,0,2,5,3
1476,5,2,-1,0,3,5,3
1476,5,3,-1,0,4,5,3
1476,5,4,-1,0,5,5,3
1476,5,5,-1,0,6,5,3
1476,5,6,-1,0,1,6,3
1476,5,7,-1,0,2,6,3
1476,5,8,-1,0,3,6,3
1476,5,9,-1,0,4,6,3
1476,5,10,-1,0,5,6,3
1476,5,11,-1,0,6,6,3
1476,7,0,-1,0,1,7,3
1476,7,1,-1,0,2,7,3
1476,7,2,-1,0,3,7,3
1476,7,3,-1,0,4,7,3
1476,7,4,-1,0,5,7,3
1476,7,5,-1,0,6,7,3
1476,7,6,-1,0,1,8,3
1476,7,7,-1,0,2,8,3
1476,7,8,-1,0,3,8,3
1476,7,9,-1,0,4,8,3
1476,7,10,-1,0,5,8,3
1476,7,11,-1,0,6,8,3
1476,9,0,-1,0,1,9,3
1476,9,1,-1,0,2,9,3
1476,9,2,-1,0,3,9,3
1476,9,3,-1,0,4,9,3
1476,9,4,-1,0,5,9,3
1476,9,5,-1,0,6,9,3
1476,9,6,-1,0,1,10,3
1476,9,7,-1,0,2,10,3
1476,9,8,-1,0,3,10,3
1476,9,9,-1,0,4,10,3
1476,9,10,-1,0,5,10,3
1476,9,11,-1,0,6,10,3
1476,11,0,-1,0,1,11,3
1476,11,1,-1,0,2,11,3
1476,11,2,-1,0,3,11,3
1476,11,3,-1,0,4,11,3
1476,11,4,-1,0,5,11,3
1476,11,5,-1,0,6,11,3
1476,11,6,-1,0,1,12,3
1476,11,7,-1,0,2,12,3
1476,11,8,-1,0,3,12,3
1476,11,9,-1,0,4,12,3
1476,11,10,-1,0,5,12,3
1476,11,11,-1,0,6,12,3
1476,13,0,-1,0,1,13,3
1476,13,1,-1,0,2,13,3
1476,13,2,-1,0,3,13,3
1476,13,3,-1,0,4,13,3
1476,13,4,-1,0,5,13,3
1476,13,5,-1,0,6,13,3
1476,13,6,-1,0,1,14,3
1476,13,7,-1,0,2,14,3
1476,13,8,-1,0,3,14,3
1476,13,9,-1,0,4,14,3
1476,13,10,-1,0,5,14,3
1476,13,11,-1,0,6,14,3
1476,15,0,-1,0,1,15,3
1476,15,1,-1,0,2,15,3
1476,15,2,-1,0,3,15,3
1476,15,3,-1,0,4,15,3
1476,15,4,-1,0,5,15,3
1476,15,5,-1,0,6,15,3
1476,15,6,-1,0,1,16,3
1476,15,7,-1,0,2,16,3
1476,15,8,-1,0,3,16,3
1476,15,9,-1,0,4,16,3
1476,15,10,-1,0,5,16,3
1476,15,11,-1,0,6,16,3
1476,17,0,-1,0,1,17,3
1476,17,1,-1,0,2,17,3
1476,17,2,-1,0,3,17,3
1476,17,3,-1,0,4,17,3
1476,17,4,-1,0,5,17,3
1476,17,5,-1,0,6,17,3
1476,17,6,-1,0,1,18,3
1476,17,7,-1,0,2,18,3
1476,17,8,-1,0,3,18,3
1476,17,9,-1,0,4,18,3
1476,17,10,-1,0,5,18,3
1476,17,11,-1,0,6,18,3
1477,1,0,1,0,1,1,3
1477,1,1,1,0,2,1,3
1477,1,2,1,0,3,1,3
1477,1,3,1,0,4,1,3
1477,1,4,1,0,5,1,3
1477,1,5,1,0,6,1,3
1477,1,6,1,0,1,2,3
1477,1,7,1,0,2,2,3
1477,1,8,1,0,3,2,3
1477,1,9,1,0,4,2,3
1477,1,10,1,0,5,2,3
1477,1,11,1,0,6,2,3
1477,3,0,1,0,1,3,3
1477,3,1,1,0,2,3,3
1477,3,2,1,0,3,3,3
1477,3,3,1,0,4,3,3
1477,3,4,1,0,5,3,3
1477,3,5,1,0,6,3,3
1477,3,6,1,0,1,4,3
1477,3,7,1,0,2,4,3
1477,3,8,1,0,3,4,3
1477,3,9,1,0,4,4,3
1477,3,10,1,0,5,4,3
1477,3,11,1,0,6,4,3
1477,5,0,1,0,1,5,3
1477,5,1,1,0,2,5,3
1477,5,2,1,0,3,5,3
1477,5,3,1,0,4,5,3
1477,5,4,1,0,5,5,3
1477,5,5,1,0,6,5,3
1477,5,6,1,0,1,6,3
1477,5,7,1,0,2,6,3
1477,5,8,1,0,3,6,3
1477,5,9,1,0,4,6,3
1477,5,10,1,0,5,6,3
1477,5,11,1,0,6,6,3
1477,7,0,1,0,1,7,3
1477,7,1,1,0,2,7,3
1477,7,2,1,0,3,7,3
1477,7,3,1,0,4,7,3
1477,7,4,1,0,5,7,3
1477,7,5,1,0,6,7,3
1477,7,6,1,0,1,8,3
1477,7,7,1,0,2,8,3
1477,7,8,1,0,3,8,3
1477,7,9,1,0,4,8,3
1477,7,10,1,0,5,8,3
1477,7,11,1,0,6,8,3
1477,9,0,1,0,1,9,3
1477,9,1,1,0,2,9,3
1477,9,2,1,0,3,9,3
1477,9,3,1,0,4,9,3
1477,9,4,1,0,5,9,3
1477,9,5,1,0,6,9,3
1477,9,6,1,0,1,10,3
1477,9,7,1,0,2,10,3
1477,9,8,1,0,3,10,3
1477,9,9,1,0,4,10,3
1477,9,10,1,0,5,10,3
1477,9,11,1,0,6,10,3
1477,11,0,1,0,1,11,3
1477,11,1,1,0,2,11,3
1477,11,2,1,0,3,11,3
1477,11,3,1,0,4,11,3
1477,11,4,1,0,5,11,3
1477,11,5,1,0,6,11,3
1477,11,6,1,0,1,12,3
1477,11,7,1,0,2,12,3
1477,11,8,1,0,3,12,3
1477,11,9,1,0,4,12,3
1477,11,10,1,0,5,12,3
1477,11,11,1,0,6,12,3
1477,13,0,1,0,1,13,3
1477,13,1,1,0,2,13,3
1477,13,2,1,0,3,13,3
1477,13,3,1,0,4,13,3
1477,13,4,1,0,5,13,3
1477,13,5,1,0,6,13,3
1477,13,6,1,0,1,14,3
1477,13,7,1,0,2,14,3
1477,13,8,1,0,3,14,3
1477,13,9,1,0,4,14,3
1477,13,10,1,0,5,14,3
1477,13,11,1,0,6,14,3
1477,15,0,1,0,1,15,3
1477,15,1,1,0,2,15,3
1477,15,2,1,0,3,15,3
1477,15,3,1,0,4,15,3
1477,15,4,1,0,5,15,3
1477,15,5,1,0,6,15,3
1477,15,6,1,0,1,16,3
1477,15,7,1,0,2,16,3
1477,15,8,1,0,3,16,3
1477,15,9,1,0,4,16,3
1477,15,10,1,0,5,16,3
1477,15,11,1,0,6,16,3
1477,17,0,1,0,1,17,3
1477,17,1,1,0,2,17,3
1477,17,2,1,0,3,17,3
1477,17,3,1,0,4,17,3
1477,17,4,1,0,5,17,3
1477,17,5,1,0,6,17,3
1477,17,6,1,0,1,18,3
1477,17,7,1,0,2,18,3
1477,17,8,1,0,3,18,3
1477,17,9,1,0,4,18,3
1477,17,10,1,0,5,18,3
1477,17,11,1,0,6,18,3
